image,ground_truth,ocr_text,is_correct,confidence,config_id,use_angle_cls,lang,use_gpu,ocr_version
"1755802592_0.91_(48, 98, 3)_BKQ-659.jpg",BKQ-659,BKQ-659,True,0.9944877624511719,1,True,en,True,PP-OCRv4
"1755802022_0.9_(53, 103, 3)_B1B-734.jpg",B1B-734,B1B-734,True,0.9745349884033203,1,True,en,True,PP-OCRv4
"1755800941_0.9_(50, 100, 3)_B1N-742.jpg",B1N-742,B1N-742,True,0.9811459183692932,1,True,en,True,PP-OCRv4
"1755873467_0.9_(59, 112, 3)_BHB-015.jpg",BHB-015,BHB-015,True,0.970199465751648,1,True,en,True,PP-OCRv4
"1755868871_0.91_(48, 97, 3)_Z7X-303.jpg",Z7X-303,Z7X-303,True,0.9643352627754211,1,True,en,True,PP-OCRv4
"1755802161_0.91_(50, 99, 3)_V9N-697.jpg",V9N-697,V9N-697,True,0.9881801009178162,1,True,en,True,PP-OCRv4
"1755870251_0.91_(48, 97, 3)_45K-770.jpg",45K-770,45K-770,True,0.9896692633628845,1,True,en,True,PP-OCRv4
"1755867979_0.9_(49, 106, 3)_Z2P-096.jpg",Z2P-096,Z2P-096,True,0.9800966382026672,1,True,en,True,PP-OCRv4
"1755805378_0.9_(47, 101, 3)_Z6E-393.jpg",Z6E-393,Z6E-393,True,0.9893008470535278,1,True,en,True,PP-OCRv4
"1755800893_0.9_(71, 106, 3)_Y3Q-595.jpg",Y3Q-595,Y3Q-595,True,0.9156688451766968,1,True,en,True,PP-OCRv4
"1755872284_0.91_(145, 146, 3)_L10-760.jpg",Z10-760,L10-760,False,0.9422053694725037,1,True,en,True,PP-OCRv4
"1755811526_0.91_(45, 93, 3)_Z1H-700.jpg",Z1H-700,Z1H-700,True,0.9833549857139587,1,True,en,True,PP-OCRv4
"1755868367_0.9_(57, 105, 3)_Z4Q-197.jpg",Z4Q-197,Z4Q-197,True,0.9932839274406433,1,True,en,True,PP-OCRv4
"1755867068_0.9_(46, 108, 3)_C8U-187.jpg",C8U-187,C8U-187,True,0.9606548547744751,1,True,en,True,PP-OCRv4
"1755808937_0.91_(46, 96, 3)_V8Y-171.jpg",V8Y-171,V8Y-171,True,0.9810401201248169,1,True,en,True,PP-OCRv4
"1755870182_0.9_(47, 96, 3)_Z5T-688.jpg",Z5T-688,Z5T-688,True,0.9670122265815735,1,True,en,True,PP-OCRv4
"1755871461_0.9_(46, 96, 3)_APF-394.jpg",APF-394,APF-394,True,0.9944073557853699,1,True,en,True,PP-OCRv4
"1755870281_0.9_(60, 105, 3)_V4F-244.jpg",V4F-244,V4F-24,False,0.9652888178825378,1,True,en,True,PP-OCRv4
"1755868523_0.9_(53, 105, 3)_Z7Z-085.jpg",Z7Z-085,Z7Z-085,True,0.9191839098930359,1,True,en,True,PP-OCRv4
"1755867863_0.92_(120, 126, 3)_L1S-762.jpg",L1S-762,L1S-762,True,0.9030355215072632,1,True,en,True,PP-OCRv4
"1755870289_0.91_(47, 92, 3)_Z7C-049.jpg",Z7C-049,Z7C-049,True,0.9683855175971985,1,True,en,True,PP-OCRv4
"1755801389_0.91_(45, 93, 3)_VDS-785.jpg",VDS-785,VDS-785,True,0.9920908212661743,1,True,en,True,PP-OCRv4
"1755803678_0.9_(46, 103, 3)_V1W-327.jpg",V1W-327,V1W-327,True,0.9921090006828308,1,True,en,True,PP-OCRv4
"1755867417_0.91_(57, 112, 3)_Z4X-252.jpg",Z4X-252,Z4X-252,True,0.9886788725852966,1,True,en,True,PP-OCRv4
"1755866769_0.9_(45, 97, 3)_Z7W-135.jpg",Z7W-135,Z7W-135,True,0.9945605397224426,1,True,en,True,PP-OCRv4
"1755806706_0.9_(45, 96, 3)_V71-023.jpg",V7I-023,V71-023,False,0.9738032221794128,1,True,en,True,PP-OCRv4
"1755863519_0.9_(46, 102, 3)_AOT-720.jpg",A0T-720,AOT-720,False,0.942000687122345,1,True,en,True,PP-OCRv4
"1755806714_0.91_(46, 100, 3)_A4S-720.jpg",A4S-720,A4S-720,True,0.9916456341743469,1,True,en,True,PP-OCRv4
"1755863928_0.91_(47, 99, 3)_Z1H-700.jpg",Z1H-700,Z1H-700,True,0.9859855771064758,1,True,en,True,PP-OCRv4
"1755869368_0.9_(59, 107, 3)_X3R-360.jpg",X3R-360,X3R-360,True,0.9846652150154114,1,True,en,True,PP-OCRv4
"1755808461_0.91_(62, 116, 3)_CBA-659.jpg",CBA-659,CBA-659,True,0.9939114451408386,1,True,en,True,PP-OCRv4
"1755868729_0.91_(51, 97, 3)_ICQ-067.jpg",ICQ-067,CQ-067,False,0.982674777507782,1,True,en,True,PP-OCRv4
"1755808477_0.91_(46, 95, 3)_BHB-015.jpg",BHB-015,BHB-015,True,0.987572193145752,1,True,en,True,PP-OCRv4
"1755801690_0.9_(41, 89, 3)_AXF-317.jpg",AXF-317,AXF-317,True,0.9937769174575806,1,True,en,True,PP-OCRv4
"1755811522_0.9_(46, 93, 3)_Z5D-172.jpg",Z5D-172,Z5D-172,True,0.980240523815155,1,True,en,True,PP-OCRv4
"1755871634_0.9_(60, 108, 3)_V8J-069.jpg",V8J-069,V8J-069,True,0.8647637963294983,1,True,en,True,PP-OCRv4
"1755801223_0.91_(51, 101, 3)_Z8B-641.jpg",Z8B-641,Z8B-641,True,0.9895725846290588,1,True,en,True,PP-OCRv4
"1755803124_0.9_(46, 92, 3)_Z1E-728.jpg",Z1E-728,Z1E-728,True,0.993902325630188,1,True,en,True,PP-OCRv4
"1755871984_0.91_(49, 95, 3)_Z7L-650.jpg",Z7L-650,Z7L-650,True,0.9877611398696899,1,True,en,True,PP-OCRv4
"1755872541_0.9_(123, 137, 3)_L10-760.jpg",Z10-760,L10-760,False,0.9613050222396851,1,True,en,True,PP-OCRv4
"1755801663_0.9_(44, 89, 3)_71C-465.jpg",71C-465,Z1C-465,False,0.9245406985282898,1,True,en,True,PP-OCRv4
"1755805284_0.91_(52, 101, 3)_VAB-735.jpg",VAB-735,VAB-735,True,0.9919530153274536,1,True,en,True,PP-OCRv4
"1755807204_0.9_(43, 89, 3)_M4B-467.jpg",M4B-467,M4B-467,True,0.9953432083129883,1,True,en,True,PP-OCRv4
"1755804443_0.91_(49, 96, 3)_Z51-510.jpg",Z51-510,Z51-510,True,0.9528833031654358,1,True,en,True,PP-OCRv4
"1755867393_0.9_(49, 95, 3)_VDY-836.jpg",VDY-836,VDY-836,True,0.9140296578407288,1,True,en,True,PP-OCRv4
"1755800887_0.9_(47, 97, 3)_Z7K-549.jpg",Z7K-549,Z7K-549,True,0.9917462468147278,1,True,en,True,PP-OCRv4
"1755801491_0.91_(47, 94, 3)_VCS-856.jpg",VCS-856,VCS-856,True,0.98626708984375,1,True,en,True,PP-OCRv4
"1755872405_0.91_(59, 107, 3)_B1B-734.jpg",B1B-734,B1B-73,False,0.9595628380775452,1,True,en,True,PP-OCRv4
"1755866681_0.91_(48, 93, 3)_Z3P-326.jpg",Z3P-326,Z3P-326,True,0.9931368827819824,1,True,en,True,PP-OCRv4
"1755863861_0.9_(50, 98, 3)_X2Z-199.jpg",X2Z-199,X2Z-199,True,0.9882099032402039,1,True,en,True,PP-OCRv4
"1755868237_0.9_(63, 115, 3)_V1H-723.jpg",Y1H-723,V1H-723,False,0.9499089121818542,1,True,en,True,PP-OCRv4
"1755867895_0.91_(48, 97, 3)_Z5L-154.jpg",Z5L-154,Z5L-154,True,0.9880282282829285,1,True,en,True,PP-OCRv4
"1755803089_0.9_(49, 97, 3)_Z7N-143.jpg",Z7N-143,Z7N-143,True,0.994219958782196,1,True,en,True,PP-OCRv4
"1755800880_0.9_(44, 92, 3)_V31-163.jpg",V3I-163,V31-163,False,0.9733665585517883,1,True,en,True,PP-OCRv4
"1755802496_0.91_(42, 90, 3)_Z5D-490.jpg",Z5D-490,Z5D-490,True,0.9913495779037476,1,True,en,True,PP-OCRv4
"1755867579_0.9_(55, 111, 3)_Z5Z-557.jpg",Z5Z-557,Z5Z-557,True,0.9868603348731995,1,True,en,True,PP-OCRv4
"1755802073_0.91_(54, 106, 3)_Z7C-049.jpg",Z7C-049,Z7C-049,True,0.9643574953079224,1,True,en,True,PP-OCRv4
"1755866271_0.9_(45, 98, 3)_Z3P-791.jpg",Z3P-791,Z3P-791,True,0.9896349310874939,1,True,en,True,PP-OCRv4
"1755800589_0.9_(46, 98, 3)_A8D-757.jpg",A8D-757,A8D-757,True,0.977908194065094,1,True,en,True,PP-OCRv4
"1755871108_0.9_(52, 112, 3)_Z1J-781.jpg",Z1J-781,Z1J-781,True,0.9269477725028992,1,True,en,True,PP-OCRv4
"1755866431_0.91_(53, 107, 3)_COG-679.jpg",C0G-679,COG-679,False,0.9925268888473511,1,True,en,True,PP-OCRv4
"1755800279_0.93_(64, 113, 3)_A8D-757.jpg",A8D-757,A8D-757,True,0.9680328369140625,1,True,en,True,PP-OCRv4
"1755801812_0.91_(49, 101, 3)_Z7V-467.jpg",Z7V-467,Z7V-467,True,0.9903039336204529,1,True,en,True,PP-OCRv4
"1755867762_0.9_(50, 102, 3)_Z3J-707.jpg",Z3J-707,Z3J-707,True,0.9653118848800659,1,True,en,True,PP-OCRv4
"1755867157_0.9_(52, 103, 3)_Y3A-006.jpg",X3A-006,Y3A-006,False,0.9517723321914673,1,True,en,True,PP-OCRv4
"1755806111_0.9_(49, 97, 3)_Z7F-621.jpg",Z7F-621,Z7F-621,True,0.9936206936836243,1,True,en,True,PP-OCRv4
"1755870393_0.9_(50, 107, 3)_Y1L-742.jpg",Y1L-742,Y1L-742,True,0.9482012987136841,1,True,en,True,PP-OCRv4
"1755802124_0.9_(60, 112, 3)_X3T-626.jpg",X3T-626,X3T-626,True,0.9920867085456848,1,True,en,True,PP-OCRv4
"1755802646_0.9_(65, 114, 3)_CJS-468.jpg",CJS-468,CJS-468,True,0.9934660196304321,1,True,en,True,PP-OCRv4
"1755801335_0.9_(62, 110, 3)_V71-023.jpg",V7I-023,V71-023,False,0.9524058699607849,1,True,en,True,PP-OCRv4
"1755805212_0.91_(52, 105, 3)_Z7F-518.jpg",Z7F-518,Z7F-518,True,0.9946161508560181,1,True,en,True,PP-OCRv4
"1755866691_0.91_(42, 96, 3)_X5J-730.jpg",X5J-730,X5J-730,True,0.9469524621963501,1,True,en,True,PP-OCRv4
"1755867134_0.9_(64, 108, 3)_ABA-734.jpg",ABA-734,4BA-734,False,0.9406569600105286,1,True,en,True,PP-OCRv4
"1755805055_0.9_(53, 104, 3)_Z7W-234.jpg",Z7W-234,Z7H-234,False,0.9457712173461914,1,True,en,True,PP-OCRv4
"1755873478_0.9_(47, 98, 3)_42E-705.jpg",42E-705,42E-705,True,0.8900803327560425,1,True,en,True,PP-OCRv4
"1755868575_0.91_(61, 110, 3)_ATO-102.jpg",ATO-102,ATO-102,True,0.9142231941223145,1,True,en,True,PP-OCRv4
"1755805684_0.9_(48, 99, 3)_VCS-186.jpg",VCS-186,VCS-186,True,0.962801456451416,1,True,en,True,PP-OCRv4
"1755869632_0.9_(63, 114, 3)_Z5F-558.jpg",Z5F-558,Z5F-558,True,0.9829826354980469,1,True,en,True,PP-OCRv4
"1755864190_0.9_(47, 98, 3)_Z5V-823.jpg",Z5V-823,Z5V-823,True,0.9931579232215881,1,True,en,True,PP-OCRv4
"1755807008_0.91_(44, 97, 3)_BEP-534.jpg",BEP-534,BEP-534,True,0.9947574734687805,1,True,en,True,PP-OCRv4
"1755801434_0.91_(63, 120, 3)_A9K-715.jpg",A9K-715,A9K-715,True,0.9931120276451111,1,True,en,True,PP-OCRv4
"1755806062_0.9_(47, 95, 3)_BKQ-659.jpg",BKQ-659,BKQ-659,True,0.994170606136322,1,True,en,True,PP-OCRv4
"1755804371_0.9_(54, 113, 3)_V6E-258.jpg",V6E-258,V6E-258,True,0.95403653383255,1,True,en,True,PP-OCRv4
"1755868158_0.92_(55, 98, 3)_4YJ-561.jpg",4YJ-561,AYJ-561,False,0.9193796515464783,1,True,en,True,PP-OCRv4
"1755870085_0.9_(45, 94, 3)_Z7J-462.jpg",Z7J-462,Z7J-462,True,0.8802202939987183,1,True,en,True,PP-OCRv4
"1755805538_0.9_(47, 98, 3)_Z7G-017.jpg",Z7G-017,Z7G-017,True,0.9568557739257812,1,True,en,True,PP-OCRv4
"1755806849_0.92_(49, 98, 3)_Z7P-354.jpg",Z7P-354,Z7P-354,True,0.993078887462616,1,True,en,True,PP-OCRv4
"1755867745_0.91_(53, 101, 3)_Z6B-834.jpg",Z6B-834,Z6B-834,True,0.9874544739723206,1,True,en,True,PP-OCRv4
"1755864720_0.9_(47, 94, 3)_Z6A-087.jpg",Z6A-087,Z6A-087,True,0.9814262986183167,1,True,en,True,PP-OCRv4
"1755864123_0.9_(53, 104, 3)_Z7U-013.jpg",Z7U-013,Z7U-013,True,0.9298537969589233,1,True,en,True,PP-OCRv4
"1755806558_0.9_(60, 116, 3)_ABU-720.jpg",ABU-720,ABU-720,True,0.91974276304245,1,True,en,True,PP-OCRv4
"1755870523_0.91_(50, 102, 3)_Z51-804.jpg",Z5I-804,Z51-804,False,0.9035897850990295,1,True,en,True,PP-OCRv4
"1755864463_0.91_(49, 99, 3)_Z6K-411.jpg",Z6K-411,Z6K-411,True,0.9931694269180298,1,True,en,True,PP-OCRv4
"1755867401_0.9_(53, 103, 3)_BYW-137.jpg",BYW-137,BYW-137,True,0.9703235030174255,1,True,en,True,PP-OCRv4
"1755866307_0.91_(56, 105, 3)_750-343.jpg",Z50-343,750-343,False,0.9431713819503784,1,True,en,True,PP-OCRv4
"1755868034_0.9_(51, 104, 3)_Z8S-813.jpg",Z8S-813,Z8S-813,True,0.9886861443519592,1,True,en,True,PP-OCRv4
"1755800225_0.91_(44, 95, 3)_V71-023.jpg",V71-023,V71-023,True,0.9860687851905823,1,True,en,True,PP-OCRv4
"1755803692_0.9_(60, 105, 3)_BBT-930.jpg",BBT-930,BBT-930,True,0.9803054928779602,1,True,en,True,PP-OCRv4
"1755868134_0.92_(48, 98, 3)_X3F-317.jpg",X3F-317,X3F-317,True,0.9903377294540405,1,True,en,True,PP-OCRv4
"1755867476_0.91_(47, 97, 3)_B71-205.jpg",B7I-205,871-205,False,0.931115448474884,1,True,en,True,PP-OCRv4
"1755809250_0.9_(51, 99, 3)_S1B-772.jpg",S1B-772,S1B-772,True,0.9925925135612488,1,True,en,True,PP-OCRv4
"1755869582_0.91_(65, 116, 3)_Z8M-738.jpg",Z8M-738,Z8M-738,True,0.9507659077644348,1,True,en,True,PP-OCRv4
"1755800351_0.91_(47, 93, 3)_BSV-176.jpg",BSV-176,BSV-176,True,0.9906522631645203,1,True,en,True,PP-OCRv4
"1755806835_0.9_(50, 100, 3)_D7W-870.jpg",D7W-870,D7W-870,True,0.9495983123779297,1,True,en,True,PP-OCRv4
"1755801392_0.91_(54, 107, 3)_Z7M-355.jpg",Z7M-355,Z7M-355,True,0.9849950671195984,1,True,en,True,PP-OCRv4
"1755810077_0.9_(46, 97, 3)_Z6V-660.jpg",Z6V-660,Z6V-660,True,0.9883008599281311,1,True,en,True,PP-OCRv4
"1755871611_0.91_(57, 104, 3)_Z5V-413.jpg",Z5V-413,Z5V-413,True,0.9820089340209961,1,True,en,True,PP-OCRv4
"1755807617_0.9_(56, 111, 3)_45K-770.jpg",45K-770,45K-770,True,0.9513391256332397,1,True,en,True,PP-OCRv4
"1755867062_0.9_(58, 110, 3)_Z7W-006.jpg",Z7W-006,Z7H-006,False,0.8735712766647339,1,True,en,True,PP-OCRv4
"1755811078_0.9_(49, 99, 3)_D1I-153.jpg",D1I-153,D11-153,False,0.9084320664405823,1,True,en,True,PP-OCRv4
"1755801584_0.9_(48, 99, 3)_CHH-339.jpg",CHW-339,CHH-339,False,0.9526804685592651,1,True,en,True,PP-OCRv4
"1755866023_0.9_(48, 103, 3)_Z7X-877.jpg",Z7X-877,Z7X-877,True,0.9842120409011841,1,True,en,True,PP-OCRv4
"1755800797_0.9_(52, 103, 3)_AUU-101.jpg",AUU-101,AUU-101,True,0.9559091329574585,1,True,en,True,PP-OCRv4
"1755868044_0.91_(53, 102, 3)_D11-153.jpg",D11-153,D11-153,True,0.9206746220588684,1,True,en,True,PP-OCRv4
"1755867507_0.9_(54, 108, 3)_BLK-359.jpg",BLK-359,BLK-359,True,0.99077308177948,1,True,en,True,PP-OCRv4
"1755867013_0.9_(51, 99, 3)_BRV-568.jpg",BRV-568,BRV-568,True,0.9956215620040894,1,True,en,True,PP-OCRv4
"1755864637_0.91_(48, 94, 3)_81B-734.jpg",81B-734,81B-734,True,0.9184017181396484,1,True,en,True,PP-OCRv4
"1755803683_0.9_(59, 118, 3)_Z5D-845.jpg",Z5D-845,Z5D-845,True,0.9839624166488647,1,True,en,True,PP-OCRv4
"1755805904_0.92_(118, 124, 3)_V2X-710.jpg",V2X-710,N2X-710,False,0.8636759519577026,1,True,en,True,PP-OCRv4
"1755866477_0.9_(50, 100, 3)_APF-394.jpg",APF-394,APF-394,True,0.9938983917236328,1,True,en,True,PP-OCRv4
"1755801846_0.9_(49, 95, 3)_F4B-067.jpg",F4B-067,F4B-067,True,0.9911200404167175,1,True,en,True,PP-OCRv4
"1755870687_0.91_(67, 124, 3)_CDL-482.jpg",CDU-482,CDU-482,True,0.9514784216880798,1,True,en,True,PP-OCRv4
"1755805016_0.9_(49, 97, 3)_BWS-056.jpg",BWS-056,BWS-056,True,0.9910677671432495,1,True,en,True,PP-OCRv4
"1755811276_0.91_(45, 97, 3)_Z1H-700.jpg",Z1H-700,Z1H-700,True,0.9884110689163208,1,True,en,True,PP-OCRv4
"1755870826_0.9_(52, 102, 3)_V6M-597.jpg",V6M-597,V6M-597,True,0.9703037142753601,1,True,en,True,PP-OCRv4
"1755800975_0.91_(58, 106, 3)_V7R-826.jpg",V7R-826,V7R-826,True,0.9876638650894165,1,True,en,True,PP-OCRv4
"1755810751_0.91_(42, 93, 3)_BKQ-659.jpg",BKQ-659,BKQ-659,True,0.9927430748939514,1,True,en,True,PP-OCRv4
"1755804052_0.9_(54, 101, 3)_AUU-101.jpg",AUU-101,AUU-101,True,0.9652162194252014,1,True,en,True,PP-OCRv4
"1755864488_0.9_(57, 104, 3)_Z8C-206.jpg",Z8C-206,Z8C-206,True,0.9921823740005493,1,True,en,True,PP-OCRv4
"1755872752_0.9_(51, 96, 3)_BKZ-705.jpg",BKZ-705,BKZ-705,True,0.9908803105354309,1,True,en,True,PP-OCRv4
"1755804125_0.91_(48, 101, 3)_Z3J-707.jpg",Z3J-707,Z3J-707,True,0.9815744161605835,1,True,en,True,PP-OCRv4
"1755808131_0.92_(45, 93, 3)_ANG-059.jpg",ANG-059,ANG-059,True,0.9921583533287048,1,True,en,True,PP-OCRv4
"1755866688_0.91_(55, 109, 3)_V6M-925.jpg",V6M-925,V6M-925,True,0.9793983101844788,1,True,en,True,PP-OCRv4
"1755868082_0.91_(49, 98, 3)_Z7W-377.jpg",Z7W-377,Z7W-377,True,0.9828690886497498,1,True,en,True,PP-OCRv4
"1755802038_0.9_(54, 103, 3)_C3S-449.jpg",C3S-449,C3S-449,True,0.9925908446311951,1,True,en,True,PP-OCRv4
"1755867644_0.9_(51, 92, 3)_VDS-785.jpg",VDS-785,VDS-785,True,0.9898744225502014,1,True,en,True,PP-OCRv4
"1755802421_0.91_(47, 92, 3)_BXI-161.jpg",BXI-161,BXI-161,True,0.9860963225364685,1,True,en,True,PP-OCRv4
"1755806151_0.91_(47, 98, 3)_Z5J-577.jpg",Z5J-577,Z5J-577,True,0.9859987497329712,1,True,en,True,PP-OCRv4
"1755800437_0.9_(60, 107, 3)_Z5B-752.jpg",Z5B-752,Z5B-752,True,0.9933336973190308,1,True,en,True,PP-OCRv4
"1755804178_0.91_(38, 89, 3)_AYH-261.jpg",AYH-261,AYH-261,True,0.9941715598106384,1,True,en,True,PP-OCRv4
"1755867099_0.9_(52, 102, 3)_A5Z-645.jpg",A5Z-645,A5Z-645,True,0.8747883439064026,1,True,en,True,PP-OCRv4
"1755871103_0.9_(59, 110, 3)_S1B-589.jpg",S1B-589,S1B-589,True,0.98983234167099,1,True,en,True,PP-OCRv4
"1755801795_0.91_(46, 94, 3)_Z3F-113.jpg",Z3F-113,Z3F-113,True,0.9880052208900452,1,True,en,True,PP-OCRv4
"1755800459_0.9_(46, 92, 3)_Z6S-279.jpg",Z6S-279,Z6S-279,True,0.991207480430603,1,True,en,True,PP-OCRv4
"1755809492_0.9_(38, 97, 3)_S1B-772.jpg",S1B-772,S1B-772,True,0.9714120030403137,1,True,en,True,PP-OCRv4
"1755803618_0.9_(61, 105, 3)_CEX-325.jpg",CEX-325,CEX-325,True,0.9919300079345703,1,True,en,True,PP-OCRv4
"1755801654_0.9_(49, 99, 3)_Z5G-467.jpg",Z5G-467,Z5G-467,True,0.9900941252708435,1,True,en,True,PP-OCRv4
"1755872551_0.9_(50, 98, 3)_Z7V-417.jpg",Z7V-417,Z7V-417,True,0.9865604043006897,1,True,en,True,PP-OCRv4
"1755868410_0.9_(47, 98, 3)_Z3C-760.jpg",Z3C-760,Z3C-760,True,0.9766038656234741,1,True,en,True,PP-OCRv4
"1755873369_0.9_(56, 100, 3)_AFG-023.jpg",AFG-023,AFG-023,True,0.9864596128463745,1,True,en,True,PP-OCRv4
"1755866566_0.9_(64, 110, 3)_Y3F-143.jpg",X3F-143,Y3F-143,False,0.9447507858276367,1,True,en,True,PP-OCRv4
"1755804192_0.9_(65, 116, 3)_V7C-801.jpg",V7C-801,V7C-801,True,0.9853119850158691,1,True,en,True,PP-OCRv4
"1755800220_0.9_(48, 104, 3)_BYJ-567.jpg",BYJ-567,BYJ-567,True,0.9889945387840271,1,True,en,True,PP-OCRv4
"1755801529_0.9_(55, 104, 3)_Z5K-681.jpg",Z5K-681,Z5K-681,True,0.9902021288871765,1,True,en,True,PP-OCRv4
"1755866863_0.91_(48, 97, 3)_Z3E-444.jpg",Z3E-444,Z3E-444,True,0.9860997200012207,1,True,en,True,PP-OCRv4
"1755801015_0.9_(48, 98, 3)_Z5G-496.jpg",Z5G-496,Z5G-496,True,0.9925141930580139,1,True,en,True,PP-OCRv4
"1755870168_0.9_(54, 99, 3)_130-397.jpg",V30-397,/30-397,False,0.9058927297592163,1,True,en,True,PP-OCRv4
"1755869505_0.9_(126, 134, 3)_N2X-710.jpg",V2X-710,N2X-710,False,0.9026976823806763,1,True,en,True,PP-OCRv4
"1755801236_0.9_(48, 97, 3)_X1J-790.jpg",X1J-790,X1J-790,True,0.970940887928009,1,True,en,True,PP-OCRv4
"1755807884_0.9_(52, 101, 3)_Z2Q-021.jpg",Z2Q-021,Z2Q-021,True,0.9787355065345764,1,True,en,True,PP-OCRv4
"1755867725_0.91_(51, 109, 3)_V8J-173.jpg",V8J-173,V8J-173,True,0.9213783144950867,1,True,en,True,PP-OCRv4
"1755871447_0.9_(48, 101, 3)_V5S-570.jpg",V5S-570,V5S-570,True,0.9868098497390747,1,True,en,True,PP-OCRv4
"1755866484_0.9_(50, 104, 3)_Z3T-663.jpg",Z3T-663,Z3T-663,True,0.9895292520523071,1,True,en,True,PP-OCRv4
"1755870783_0.9_(48, 98, 3)_Z8C-206.jpg",Z8C-206,Z8C-206,True,0.9901185631752014,1,True,en,True,PP-OCRv4
"1755868110_0.91_(128, 129, 3)_L5J-714.jpg",Z5J-714,L5J-714,False,0.7715492248535156,1,True,en,True,PP-OCRv4
"1755812550_0.91_(55, 108, 3)_Z2Q-310.jpg",Z2Q-310,Z2Q-310,True,0.9908757209777832,1,True,en,True,PP-OCRv4
"1755868141_0.9_(58, 111, 3)_Z3J-707.jpg",Z3J-707,Z3J-707,True,0.9851655960083008,1,True,en,True,PP-OCRv4
"1755819341_0.9_(51, 109, 3)_D2E-683.jpg",D2E-683,D2E-683,True,0.9660331010818481,1,True,en,True,PP-OCRv4
"1755868390_0.9_(59, 110, 3)_A7V-766.jpg",A7V-766,A7V-766,True,0.9047611951828003,1,True,en,True,PP-OCRv4
"1755867797_0.9_(44, 90, 3)_D9Y-142.jpg",D9Y-142,19Y-142,False,0.8883676528930664,1,True,en,True,PP-OCRv4
"1755864056_0.9_(44, 94, 3)_BUX-273.jpg",BUX-273,BUX-273,True,0.9774191975593567,1,True,en,True,PP-OCRv4
"1755802142_0.9_(50, 100, 3)_D1I-153.jpg",D1I-153,D1I-153,True,0.9335708022117615,1,True,en,True,PP-OCRv4
"1755800525_0.91_(45, 92, 3)_V9W-422.jpg",V9W-422,V9W-422,True,0.935330331325531,1,True,en,True,PP-OCRv4
"1755871801_0.9_(47, 93, 3)_Z7S-679.jpg",Z7S-679,Z7S-679,True,0.9536949396133423,1,True,en,True,PP-OCRv4
"1755872482_0.9_(58, 109, 3)_CJS-373.jpg",CJS-373,CJS-373,True,0.9937567710876465,1,True,en,True,PP-OCRv4
"1755801801_0.91_(46, 97, 3)_D70-364.jpg",D7O-364,D70-364,False,0.9446582794189453,1,True,en,True,PP-OCRv4
"1755867103_0.9_(45, 90, 3)_ERA-728.jpg",ERA-728,ERA-728,True,0.9844315648078918,1,True,en,True,PP-OCRv4
"1755867708_0.91_(47, 94, 3)_Z3V-367.jpg",Z3V-367,Z3V-367,True,0.9854270815849304,1,True,en,True,PP-OCRv4
"1755812695_0.9_(48, 96, 3)_D9E-887.jpg",D9E-887,D9E-887,True,0.9799104332923889,1,True,en,True,PP-OCRv4
"1755800446_0.9_(49, 100, 3)_Z8Y-837.jpg",Z8Y-837,Z8Y-837,True,0.9882164597511292,1,True,en,True,PP-OCRv4
"1755803327_0.9_(50, 100, 3)_X3E-141.jpg",X3E-141,X3E-141,True,0.9883350729942322,1,True,en,True,PP-OCRv4
"1755868169_0.91_(64, 112, 3)_S1B-772.jpg",S1B-772,S1B-772,True,0.9935691952705383,1,True,en,True,PP-OCRv4
"1755802000_0.91_(48, 101, 3)_AMO-819.jpg",AMO-819,AMO-819,True,0.9550424218177795,1,True,en,True,PP-OCRv4
"1755869570_0.9_(51, 107, 3)_Z4Q-021.jpg",Z4Q-021,Z4Q-021,True,0.9857768416404724,1,True,en,True,PP-OCRv4
"1755866028_0.9_(47, 96, 3)_Z3P-398.jpg",Z3P-398,Z3P-398,True,0.9855770468711853,1,True,en,True,PP-OCRv4
"1755868040_0.9_(50, 96, 3)_BHG-267.jpg",BHG-267,BHG-267,True,0.9593421220779419,1,True,en,True,PP-OCRv4
"1755866701_0.91_(51, 100, 3)_Z5D-490.jpg",Z5D-490,Z5D-490,True,0.9894733428955078,1,True,en,True,PP-OCRv4
"1755801578_0.9_(46, 94, 3)_VAN-508.jpg",VAN-508,VAN-508,True,0.9968425035476685,1,True,en,True,PP-OCRv4
"1755867248_0.91_(109, 119, 3)_Z5J-714.jpg",Z5J-714,Z5J-714,True,0.9326339960098267,1,True,en,True,PP-OCRv4
"1755803886_0.9_(45, 94, 3)_Z7X-826.jpg",Z7X-826,Z7X-826,True,0.9879675507545471,1,True,en,True,PP-OCRv4
"1755802629_0.9_(50, 106, 3)_AFL-039.jpg",AFL-039,AFL-039,True,0.973114013671875,1,True,en,True,PP-OCRv4
"1755806984_0.9_(45, 92, 3)_Z5Z-532.jpg",Z5Z-532,Z5Z-532,True,0.9867763519287109,1,True,en,True,PP-OCRv4
"1755805048_0.9_(50, 96, 3)_VCL-405.jpg",VCL-405,VCL-405,True,0.9798641800880432,1,True,en,True,PP-OCRv4
"1755810246_0.9_(52, 98, 3)_BJL-400.jpg",BJU-400,BJL-400,False,0.9165899157524109,1,True,en,True,PP-OCRv4
"1755864638_0.91_(60, 109, 3)_B18-734.jpg",B18-734,B18-734,True,0.8675734400749207,1,True,en,True,PP-OCRv4
"1755866336_0.91_(46, 98, 3)_V8V-084.jpg",V8V-084,V8V-084,True,0.9853779673576355,1,True,en,True,PP-OCRv4
